time,cpu_cores,job_type
2019-05-02 09:00:00,69.46612548828125,Intermediate Job
2019-05-02 09:05:00,80.33367919921875,Intermediate Job
2019-05-02 09:10:00,70.18792724609375,Intermediate Job
2019-05-02 09:15:00,82.01678466796875,Intermediate Job
2019-05-02 09:20:00,61.453125,Intermediate Job
2019-05-02 09:25:00,73.1044921875,Intermediate Job
2019-05-02 09:30:00,106.13128662109375,Intermediate Job
2019-05-02 09:35:00,65.650634765625,Intermediate Job
2019-05-02 09:40:00,79.7626953125,Intermediate Job
2019-05-02 09:45:00,82.2156982421875,Intermediate Job
2019-05-02 09:50:00,104.91473388671875,Intermediate Job
2019-05-02 09:55:00,105.5877685546875,Intermediate Job
2019-05-02 10:00:00,109.84893798828125,Intermediate Job
2019-05-02 10:05:00,119.54364013671875,Intermediate Job
2019-05-02 10:10:00,115.24224853515625,Intermediate Job
2019-05-02 10:15:00,131.55926513671875,Intermediate Job
2019-05-02 10:20:00,172.5028076171875,Intermediate Job
2019-05-02 10:25:00,185.36614990234375,Intermediate Job
2019-05-02 10:30:00,160.629638671875,Intermediate Job
2019-05-02 10:35:00,186.93341064453125,Intermediate Job
2019-05-02 10:40:00,199.63714599609375,Intermediate Job
2019-05-02 10:45:00,212.03668212890625,Intermediate Job
2019-05-02 10:50:00,108.185302734375,Intermediate Job
2019-05-02 10:55:00,47.6788330078125,Intermediate Job
2019-05-02 11:00:00,174.05291748046875,Intermediate Job
2019-05-02 11:05:00,304.24969482421875,Intermediate Job
2019-05-02 11:10:00,228.17999267578125,Intermediate Job
2019-05-02 11:15:00,212.7799072265625,Intermediate Job
2019-05-02 11:20:00,239.37158203125,Intermediate Job
2019-05-02 11:25:00,175.26177978515625,Intermediate Job
2019-05-02 11:30:00,182.52374267578125,Intermediate Job
2019-05-02 11:35:00,244.57330322265625,Intermediate Job
2019-05-02 11:40:00,186.62384033203125,Intermediate Job
2019-05-02 11:45:00,193.0867919921875,Intermediate Job
2019-05-02 11:50:00,199.75103759765625,Intermediate Job
2019-05-02 11:55:00,170.45989990234375,Intermediate Job
2019-05-02 12:00:00,172.542724609375,Intermediate Job
2019-05-02 12:05:00,170.53399658203125,Intermediate Job
2019-05-02 12:10:00,192.61676025390625,Intermediate Job
2019-05-02 12:15:00,172.41522216796875,Intermediate Job
2019-05-02 12:20:00,181.2987060546875,Intermediate Job
2019-05-02 12:25:00,198.8668212890625,Intermediate Job
2019-05-02 12:30:00,217.55108642578125,Intermediate Job
2019-05-02 12:35:00,197.80902099609375,Intermediate Job
2019-05-02 12:40:00,220.287353515625,Intermediate Job
2019-05-02 12:45:00,209.33355712890625,Intermediate Job
2019-05-02 12:50:00,197.39556884765625,Intermediate Job
2019-05-02 12:55:00,218.5455322265625,Intermediate Job
2019-05-02 13:00:00,208.92620849609375,Intermediate Job
2019-05-02 13:05:00,195.996826171875,Intermediate Job
2019-05-02 13:10:00,192.27886962890625,Intermediate Job
2019-05-02 13:15:00,206.5897216796875,Intermediate Job
2019-05-02 13:20:00,204.94207763671875,Intermediate Job
2019-05-02 13:25:00,208.51458740234375,Intermediate Job
2019-05-02 13:30:00,241.01123046875,Intermediate Job
2019-05-02 13:35:00,288.65093994140625,Intermediate Job
2019-05-02 13:40:00,236.42767333984375,Intermediate Job
2019-05-02 13:45:00,199.31390380859375,Intermediate Job
2019-05-02 13:50:00,228.3826904296875,Intermediate Job
2019-05-02 13:55:00,281.819091796875,Intermediate Job
2019-05-02 14:00:00,273.4844970703125,Intermediate Job
2019-05-02 14:05:00,281.504638671875,Intermediate Job
2019-05-02 14:10:00,272.66937255859375,Intermediate Job
2019-05-02 14:15:00,291.8887939453125,Intermediate Job
2019-05-02 14:20:00,290.97607421875,Intermediate Job
2019-05-02 14:25:00,315.30950927734375,Intermediate Job
2019-05-02 14:30:00,315.00689697265625,Intermediate Job
2019-05-02 14:35:00,288.96295166015625,Intermediate Job
2019-05-02 14:40:00,265.40374755859375,Intermediate Job
2019-05-02 14:45:00,284.0634765625,Intermediate Job
2019-05-02 14:50:00,295.7008056640625,Intermediate Job
2019-05-02 14:55:00,293.8648681640625,Intermediate Job
2019-05-02 15:00:00,327.31414794921875,Intermediate Job
2019-05-02 15:05:00,325.687744140625,Intermediate Job
2019-05-02 15:10:00,337.8424072265625,Intermediate Job
2019-05-02 15:15:00,334.18743896484375,Intermediate Job
2019-05-02 15:20:00,362.74432373046875,Intermediate Job
2019-05-02 15:25:00,396.52008056640625,Intermediate Job
2019-05-02 15:30:00,398.21966552734375,Intermediate Job
2019-05-02 15:35:00,368.1754150390625,Intermediate Job
2019-05-02 15:40:00,367.88641357421875,Intermediate Job
2019-05-02 15:45:00,368.39666748046875,Intermediate Job
2019-05-02 15:50:00,356.7735595703125,Intermediate Job
2019-05-02 15:55:00,328.50103759765625,Intermediate Job
2019-05-02 16:00:00,329.92431640625,Intermediate Job
2019-05-02 16:05:00,367.642822265625,Intermediate Job
2019-05-02 16:10:00,377.6300048828125,Intermediate Job
2019-05-02 16:15:00,345.015380859375,Intermediate Job
